dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,0.955049,2.371843,0.000004,0.000400,0.020000,1.000000,5.484404
0.020000,0.955049,2.371843,0.000004,0.000015,-0.019241,-1.962041,5.484406
0.020000,0.955048,2.371844,0.000005,0.000034,0.000949,1.009494,5.484408
0.020000,0.955047,2.371845,0.000006,0.000061,0.001329,0.018993,5.484412
0.020000,0.955046,2.371846,0.000008,0.000095,0.001709,0.019011,5.484419
0.020000,0.955044,2.371848,0.000011,0.000137,0.002090,0.019040,5.484428
0.020000,0.955041,2.371851,0.000015,0.000186,0.002472,0.019083,5.484442
0.020000,0.955038,2.371854,0.000019,0.000243,0.002854,0.019144,5.484459
0.020000,0.955034,2.371859,0.000026,0.000308,0.003239,0.019224,5.484480
0.020000,0.955028,2.371864,0.000033,0.000381,0.003625,0.019327,5.484507
0.020000,0.955022,2.371871,0.000042,0.000461,0.004015,0.019455,5.484539
0.020000,0.955014,2.371878,0.000053,0.000549,0.004407,0.019613,5.484578
0.020000,0.955005,2.371888,0.000066,0.000645,0.004803,0.019801,5.484623
0.020000,0.955469,2.371411,0.000731,0.033256,1.630552,81.287462,5.484676
0.020000,0.956085,2.370779,0.001614,0.044139,0.544166,-54.319318,5.484736
0.020000,0.956786,2.370060,0.002619,0.050218,0.303918,-12.012392,5.484805
0.020000,0.957578,2.369248,0.003752,0.056689,0.323557,0.981966,5.484883
0.020000,0.958465,2.368337,0.005023,0.063553,0.343217,0.983004,5.484970
0.020000,0.959453,2.367323,0.006439,0.070805,0.362572,0.967744,5.485068
0.020000,0.960548,2.366200,0.008009,0.078452,0.382382,0.990490,5.485177
0.020000,0.961756,2.364961,0.009738,0.086486,0.401667,0.964275,5.485297
0.020000,0.963082,2.363603,0.011637,0.094915,0.421454,0.989332,5.485430
0.020000,0.964530,2.362118,0.013711,0.103729,0.440720,0.963305,5.485575
0.020000,0.966108,2.360501,0.015970,0.112938,0.460422,0.985094,5.485734
0.020000,0.967820,2.358748,0.018421,0.122534,0.479845,0.971142,5.485907
0.020000,0.969672,2.356852,0.021071,0.132520,0.499258,0.970664,5.486095
0.020000,0.971669,2.354808,0.023929,0.142894,0.518736,0.973911,5.486299
0.020000,0.973818,2.352610,0.027002,0.153658,0.538187,0.972508,5.486519
0.020000,0.976122,2.350253,0.030298,0.164810,0.557606,0.970955,5.486757
0.020000,0.978589,2.347732,0.033825,0.176350,0.576991,0.969244,5.487013
0.020000,0.981223,2.345042,0.037591,0.188277,0.596338,0.967366,5.487289
0.020000,0.984030,2.342176,0.041603,0.200590,0.615644,0.965311,5.487584
0.020000,0.987016,2.339129,0.045868,0.213288,0.634905,0.963072,5.487901
0.020000,0.990186,2.335897,0.050396,0.226373,0.654285,0.968964,5.488239
0.020000,0.993546,2.332473,0.055193,0.239843,0.673479,0.959704,5.488601
0.020000,0.997102,2.328853,0.060267,0.253695,0.692612,0.956681,5.488987
0.020000,1.000858,2.325032,0.065625,0.267932,0.711851,0.961934,5.489399
0.020000,1.004821,2.321003,0.071276,0.282552,0.730993,0.957106,5.489838
0.020000,1.008997,2.316763,0.077227,0.297552,0.749975,0.949070,5.490304
0.020000,1.013390,2.312306,0.083486,0.312933,0.769053,0.953915,5.490800
0.020000,1.018007,2.307626,0.090060,0.328694,0.788064,0.950528,5.491327
0.020000,1.022854,2.302719,0.096956,0.344834,0.807001,0.946858,5.491886
0.020000,1.027935,2.297580,0.104183,0.361351,0.825859,0.942891,5.492479
0.020000,1.033257,2.292205,0.111748,0.378244,0.844631,0.938611,5.493107
0.020000,1.038827,2.286587,0.119659,0.395514,0.863504,0.943655,5.493773
0.020000,1.044648,2.280723,0.127922,0.413157,0.882159,0.932770,5.494478
0.020000,1.050728,2.274607,0.136545,0.431173,0.900796,0.931833,5.495224
0.020000,1.057072,2.268235,0.145536,0.449559,0.919279,0.924151,5.496012
