dt,x,y,position,velocity,acceleration,jerk,heading
0.020000,10.353603,0.231816,0.000004,0.000400,0.020000,1.000000,6.281545
0.020000,10.353605,0.231816,0.000006,0.000114,-0.014310,-1.715497,6.281554
0.020000,10.353610,0.231816,0.000011,0.000256,0.007113,1.071137,6.281575
0.020000,10.353619,0.231816,0.000021,0.000455,0.009959,0.142289,6.281611
0.020000,10.353634,0.231816,0.000035,0.000711,0.012805,0.142339,6.281668
0.020000,10.353654,0.231816,0.000055,0.001024,0.015654,0.142421,6.281750
0.020000,10.353682,0.231816,0.000083,0.001395,0.018505,0.142542,6.281862
0.020000,10.353718,0.231816,0.000120,0.001822,0.021359,0.142712,6.282007
0.020000,10.353764,0.231816,0.000166,0.002306,0.024218,0.142937,6.282192
0.020000,10.353821,0.231816,0.000223,0.002848,0.027082,0.143226,6.282420
0.020000,10.353890,0.231816,0.000292,0.003447,0.029954,0.143587,6.282695
0.020000,10.353972,0.231816,0.000374,0.004103,0.032834,0.144027,6.283024
0.020000,10.354461,0.231816,0.000863,0.024447,1.017183,49.217437,0.000224
0.020000,10.355358,0.231817,0.001759,0.044809,1.018105,0.046110,0.000671
0.020000,10.356386,0.231818,0.002787,0.051422,0.330637,-34.373411,0.001186
0.020000,10.357556,0.231819,0.003957,0.058504,0.354120,1.174151,0.001771
0.020000,10.358878,0.231822,0.005279,0.066100,0.379788,1.283394,0.002434
0.020000,10.360359,0.231826,0.006761,0.074069,0.398459,0.933531,0.003177
0.020000,10.362011,0.231832,0.008413,0.082596,0.426316,1.392860,0.004007
0.020000,10.363841,0.231840,0.010242,0.091484,0.444431,0.905757,0.004928
0.020000,10.365860,0.231851,0.012261,0.100951,0.473355,1.446225,0.005946
0.020000,10.368076,0.231866,0.014477,0.110789,0.491902,0.927351,0.007065
0.020000,10.370498,0.231884,0.016899,0.121110,0.516054,1.207562,0.008292
0.020000,10.373137,0.231908,0.019538,0.131959,0.542448,1.319702,0.009631
0.020000,10.376001,0.231938,0.022403,0.143230,0.563533,1.054241,0.011089
0.020000,10.379101,0.231974,0.025503,0.154975,0.587241,1.185432,0.012671
0.020000,10.382444,0.232020,0.028846,0.167197,0.611086,1.192217,0.014383
0.020000,10.386042,0.232075,0.032444,0.179893,0.634816,1.186513,0.016231
0.020000,10.389902,0.232141,0.036306,0.193061,0.658412,1.179831,0.018221
0.020000,10.394037,0.232221,0.040441,0.206758,0.684825,1.320625,0.020360
0.020000,10.398454,0.232316,0.044859,0.220892,0.706727,1.095093,0.022655
0.020000,10.403162,0.232428,0.049568,0.235491,0.729923,1.159831,0.025112
0.020000,10.408174,0.232561,0.054582,0.250662,0.758557,1.431698,0.027739
0.020000,10.413496,0.232716,0.059907,0.266244,0.779125,1.028377,0.030543
0.020000,10.419140,0.232897,0.065553,0.282341,0.804818,1.284675,0.033532
0.020000,10.425116,0.233107,0.071533,0.298990,0.832481,1.383127,0.036714
0.020000,10.431434,0.233350,0.077855,0.316095,0.855241,1.137999,0.040098
0.020000,10.438102,0.233629,0.084529,0.333712,0.880830,1.279456,0.043691
0.020000,10.445132,0.233950,0.091566,0.351860,0.907438,1.330395,0.047504
0.020000,10.452533,0.234317,0.098977,0.370538,0.933880,1.322082,0.051546
0.020000,10.460316,0.234735,0.106771,0.389687,0.957463,1.179152,0.055826
0.020000,10.468491,0.235210,0.114960,0.409435,0.987387,1.496235,0.060356
